"Mcbsno","TransactionId","TrNo","Family","Model","WC","Start","Log","Fis","FisRewk","LogStatus","DimmNo","ErrSteps","LogStarttime","LogEndtime","OpId","Fixture","ResExpT"
VC65RT0564,VC65RT0564_20_2026-05-09 06:18:00.637984,1,HOPPER,1395H3289356,20,Start,Log,NoData,,ABORTED,,62.Waiting to boot into the OS (PCH0) (process-plan-aborted) ,2026-05-09 06:17:51.526,2026-05-09 06:58:45.017,2500035,020EWR42,
VC65RT3746,VC65RT3746_20_2026-05-09 06:17:48.159201,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:17:39.968,2026-05-09 06:37:33.817,2500035,020EWR34,1185
VC65RT0514,VC65RT0514_20_2026-05-09 06:17:03.903801,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:16:56.740,2026-05-09 06:35:47.928,2500035,020EWR04,1124
VC65RT3645,VC65RT3645_20_2026-05-09 06:16:55.834025,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:16:44.654,2026-05-09 06:35:35.510,2500035,020EWR03,1119
VC65RT0510,VC65RT0510_20_2026-05-09 06:16:23.356877,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:16:17.254,2026-05-09 06:36:31.761,2500035,020EWR39,1208
VC65RT0625,VC65RT0625_20_2026-05-09 06:16:22.316199,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:16:13.130,2026-05-09 06:36:19.615,2500035,020EWR40,1197
VC65RT0640,VC65RT0640_20_2026-05-09 06:14:55.829271,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:14:48.694,2026-05-09 06:34:42.722,2500035,020EWR32,1186
VC65RT0524,VC65RT0524_20_2026-05-09 06:14:53.716214,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:14:43.583,2026-05-09 06:35:26.817,2500035,020EWR36,1233
VC65RT3663,VC65RT3663_20_2026-05-09 06:13:54.324677,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:13:46.202,2026-05-09 06:32:16.536,2500035,020EWR19,1102
VC65RT2069,VC65RT2069_20_2026-05-09 06:13:28.732419,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:13:17.604,2026-05-09 06:35:24.829,2500035,020EWR37,1316
VC65RT0897,VC65RT0897_20_2026-05-09 06:11:54.817752,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:11:28.692,2026-05-09 06:30:30.654,2500035,020EWR02,1115
VC65RT3632,VC65RT3632_20_2026-05-09 06:11:43.729707,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:11:37.639,2026-05-09 06:30:16.073,2500035,020EWR16,1112
VC65RT0526,VC65RT0526_20_2026-05-09 06:11:28.275084,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:11:20.168,2026-05-09 06:31:06.666,2500035,020EWR44,1178
VC65RT0918,VC65RT0918_20_2026-05-09 06:11:18.211599,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:11:13.096,2026-05-09 06:30:05.508,2500035,020EWR09,1127
VC65RT0899,VC65RT0899_20_2026-05-09 06:10:13.191288,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:10:06.086,2026-05-09 06:28:42.043,2500035,020EWR07,1108
VC65RT3653,VC65RT3653_20_2026-05-09 06:08:43.680037,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:08:34.560,2026-05-09 06:27:43.907,2500035,020EWR12,1140
VC65RT3813,VC65RT3813_20_2026-05-09 06:07:58.962027,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:07:52.836,2026-05-09 06:27:00.122,2500035,020EWR46,1141
VC65RT3643,VC65RT3643_20_2026-05-09 06:06:51.896153,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:06:37.741,2026-05-09 06:26:37.779,2500035,020EWR28,1185
VC65RT0633,VC65RT0633_20_2026-05-09 06:06:18.599198,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:06:06.469,2026-05-09 06:41:19.010,2500035,020EWR35,2100
VC65RT0512,VC65RT0512_20_2026-05-09 06:06:03.035499,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:05:57.861,2026-05-09 06:24:16.621,2500035,020EWR33,1093
VC65RT3820,VC65RT3820_20_2026-05-09 06:05:53.856497,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:05:46.670,2026-05-09 06:25:53.472,2500035,020EWR31,1199
VC65RT0624,VC65RT0624_20_2026-05-09 06:04:45.736816,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:04:40.542,2026-05-09 06:24:03.514,2500035,020EWR14,1157
VC65RT0503,VC65RT0503_20_2026-05-09 06:04:04.908715,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:03:59.757,2026-05-09 06:24:26.706,2500035,020EWR25,1221
VC65RT3622,VC65RT3622_20_2026-05-09 06:03:51.967657,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:03:43.829,2026-05-09 06:22:30.518,2500035,020EWR17,1118
VC65RT0485,VC65RT0485_20_2026-05-09 06:03:38.309953,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:03:30.135,2026-05-09 06:25:31.630,2500035,020EWR30,1313
VC65RT3637,VC65RT3637_20_2026-05-09 06:02:04.266279,1,HOPPER,1395H3289356,20,Start,Log,NoData,,ABORTED,,84.Waiting for booting into OS (PCH1) (process-plan-aborted) ,2026-05-09 06:01:54.142,2026-05-09 06:58:10.028,2500035,020EWR11,
VC65RT0904,VC65RT0904_20_2026-05-09 06:01:59.182926,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:01:51.068,2026-05-09 06:20:29.738,2500035,020EWR15,1110
VC65RT0659,VC65RT0659_20_2026-05-09 06:01:33.473950,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:01:26.384,2026-05-09 06:22:08.670,2500035,020EWR43,1235
VC65RT3811,VC65RT3811_20_2026-05-09 06:01:17.771314,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:01:05.659,2026-05-09 06:19:53.046,2500035,020EWR01,1115
VC65RT3635,VC65RT3635_20_2026-05-09 06:01:10.469798,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:01:03.307,2026-05-09 06:19:50.842,2500035,020EWR10,1120
VC65RT3624,VC65RT3624_20_2026-05-09 06:00:22.763358,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 06:00:01.205,2026-05-09 06:19:06.718,2500035,020EWR24,1123
VC65RT3623,VC65RT3623_20_2026-05-09 06:00:04.277622,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:59:58.179,2026-05-09 06:19:22.200,2500035,020EWR20,1157
VC65RT0975,VC65RT0975_20_2026-05-09 05:59:38.884371,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:59:30.779,2026-05-09 06:19:48.941,2500035,020EWR27,1210
VC65RT0497,VC65RT0497_20_2026-05-09 05:57:56.590755,2,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:57:50.495,2026-05-09 06:20:34.583,2500035,020EWR47,1358
VC65RT0439,VC65RT0439_20_2026-05-09 05:56:28.937121,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:56:22.746,2026-05-09 06:16:26.768,2500035,020EWR34,1197
VC65RT4080,VC65RT4080_20_2026-05-09 05:56:08.471295,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:56:01.276,2026-05-09 06:14:58.434,2500035,020EWR13,1129
VC65RT3641,VC65RT3641_20_2026-05-09 05:55:25.997768,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:55:20.883,2026-05-09 06:15:32.555,2500035,020EWR29,1206
VC65RT3633,VC65RT3633_20_2026-05-09 05:55:05.115417,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:54:49.994,2026-05-09 06:14:46.338,2500035,020EWR45,1181
VC65RT0462,VC65RT0462_20_2026-05-09 05:54:37.869891,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:54:32.732,2026-05-09 06:13:11.205,2500035,020EWR19,1113
VC65RT3631,VC65RT3631_20_2026-05-09 05:54:21.315488,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:54:08.180,2026-05-09 06:12:41.109,2500035,020EWR04,1099
VC65RT3634,VC65RT3634_20_2026-05-09 05:53:34.323524,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:53:28.199,2026-05-09 06:14:10.474,2500035,020EWR36,1236
VC65RT3627,VC65RT3627_20_2026-05-09 05:53:27.010674,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:53:20.877,2026-05-09 06:13:11.331,2500035,020EWR42,1184
VC65RT0623,VC65RT0623_20_2026-05-09 05:53:08.612901,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:53:00.481,2026-05-09 06:12:54.119,2500035,020EWR32,1185
VC65RT3701,VC65RT3701_20_2026-05-09 05:52:30.858922,3,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:52:19.751,2026-05-09 06:11:47.402,2500035,020EWR05,1156
VC65RT3669,VC65RT3669_20_2026-05-09 05:52:17.218143,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:52:09.093,2026-05-09 06:12:26.987,2500035,020EWR39,1209
VC65RT3630,VC65RT3630_20_2026-05-09 05:52:13.639771,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:52:06.549,2026-05-09 06:13:08.369,2500035,020EWR21,1254
VC65RT3665,VC65RT3665_20_2026-05-09 05:51:16.440086,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:51:08.346,2026-05-09 06:10:04.442,2500035,020EWR16,1128
VC65RT0751,VC65RT0751_20_2026-05-09 05:50:21.437658,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:50:10.300,2026-05-09 06:09:09.006,2500035,020EWR07,1127
VC65RT0726,VC65RT0726_20_2026-05-09 05:49:21.571095,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:49:11.331,2026-05-09 06:07:59.348,2500035,020EWR12,1117
VC65RT0748,VC65RT0748_20_2026-05-09 05:48:46.284741,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:48:39.121,2026-05-09 06:07:45.293,2500035,020EWR09,1139
VC65RT3816,VC65RT3816_20_2026-05-09 05:48:27.146140,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:48:22.055,2026-05-09 06:15:58.851,2500035,020EWR03,1651
VC65RT3701,VC65RT3701_20_2026-05-09 05:48:22.408596,2,HOPPER,1395H3289356,20,Start,Log,NoData,,ABORTED,,10.Check the state of the CPU cover. (process-plan-aborted) ,2026-05-09 05:48:12.279,2026-05-09 05:48:39.089,2500035,020EWR11,
VC65RT0922,VC65RT0922_20_2026-05-09 05:47:54.530715,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:47:46.377,2026-05-09 06:07:56.550,2500035,020EWR40,1202
VC65RT3714,VC65RT3714_20_2026-05-09 05:47:12.805664,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:47:06.691,2026-05-09 06:07:14.427,2500035,020EWR44,1201
VC65RT0923,VC65RT0923_20_2026-05-09 05:46:22.576967,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:46:03.417,2026-05-09 06:06:22.575,2500035,020EWR37,1200
VC65RT0523,VC65RT0523_20_2026-05-09 05:46:11.099093,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:46:04.912,2026-05-09 06:04:43.692,2500035,020EWR33,1112
VC65RT3674,VC65RT3674_20_2026-05-09 05:44:48.740119,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:44:43.627,2026-05-09 06:04:05.248,2500035,020EWR14,1156
VC65RT0839,VC65RT0839_20_2026-05-09 05:43:37.744515,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:43:27.648,2026-05-09 06:02:18.775,2500035,020EWR17,1121
VC65RT0473,VC65RT0473_20_2026-05-09 05:43:27.013077,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:43:17.880,2026-05-09 06:03:26.961,2500035,020EWR28,1199
VC65RT3778,VC65RT3778_20_2026-05-09 05:42:10.669656,2,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:42:00.538,2026-05-09 06:03:50.344,2500035,020EWR35,1299
VC65RT0764,VC65RT0764_20_2026-05-09 05:42:01.552329,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:41:55.463,2026-05-09 06:00:35.285,2500035,020EWR15,1113
VC65RT3638,VC65RT3638_20_2026-05-09 05:41:06.141933,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:40:58.061,2026-05-09 05:59:59.548,2500035,020EWR10,1133
VC65RT0542,VC65RT0542_20_2026-05-09 05:40:52.099639,2,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:40:44.893,2026-05-09 06:01:30.781,2500035,020EWR25,1238
VC65RT3642,VC65RT3642_20_2026-05-09 05:40:15.482504,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:40:06.273,2026-05-09 06:02:41.955,2500035,020EWR30,1346
VC65RT3791,VC65RT3791_20_2026-05-09 05:36:54.262571,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:36:39.177,2026-05-09 05:56:44.862,2500035,020EWR38,1190
VC65RT3666,VC65RT3666_20_2026-05-09 05:35:58.110801,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:35:47.971,2026-05-09 05:56:01.929,2500035,020EWR31,1203
VC65RT0544,VC65RT0544_20_2026-05-09 05:34:49.280056,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:34:44.098,2026-05-09 05:52:59.581,2500035,020EWR19,1090
VC65RT3636,VC65RT3636_20_2026-05-09 05:34:39.907153,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:34:31.775,2026-05-09 05:54:42.930,2500035,020EWR47,1203
VC65RT0815,VC65RT0815_20_2026-05-09 05:34:32.088940,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:34:25.967,2026-05-09 05:54:38.353,2500035,020EWR27,1206
VC65RT0924,VC65RT0924_20_2026-05-09 05:34:08.048053,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:34:01.941,2026-05-09 05:52:47.711,2500035,020EWR02,1119
VC65RT0639,VC65RT0639_20_2026-05-09 05:33:26.547323,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:33:19.424,2026-05-09 06:08:48.916,2500035,020EWR23,2122
VC65RT3644,VC65RT3644_20_2026-05-09 05:33:16.013713,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:33:06.840,2026-05-09 05:52:10.352,2500035,020EWR24,1134
VC65RT3719,VC65RT3719_20_2026-05-09 05:32:45.066307,2,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:32:39.977,2026-05-09 05:57:28.559,2500035,020EWR20,1483
VC65RT0518,VC65RT0518_20_2026-05-09 05:32:27.482588,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:32:21.394,2026-05-09 05:51:03.721,2500035,020EWR05,1116
VC65RT0545,VC65RT0545_20_2026-05-09 05:31:50.841436,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:31:41.722,2026-05-09 05:50:26.135,2500035,020EWR06,1115
VC65RT0651,VC65RT0651_20_2026-05-09 05:31:42.185261,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:31:36.093,2026-05-09 05:50:30.611,2500035,020EWR16,1128
VC65RT0643,VC65RT0643_20_2026-05-09 05:31:25.612978,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:31:18.466,2026-05-09 05:51:31.319,2500035,020EWR32,1205
VC65RT0635,VC65RT0635_20_2026-05-09 05:31:22.657919,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:30:59.517,2026-05-09 05:49:49.797,2500035,020EWR01,1107
VF64RTA8IB,VF64RTA8IB_20_2026-05-09 05:30:35.868051,3,HOPPER,1395H3289357,20,Start,Log,1,2,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:30:24.642,2026-05-09 05:51:41.966,2500035,020EWR36,1266
VC65RT0634,VC65RT0634_20_2026-05-09 05:30:28.214468,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:30:22.088,2026-05-09 05:49:09.213,2500035,020EWR13,1121
VC65RT3727,VC65RT3727_20_2026-05-09 05:30:21.910884,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:30:15.743,2026-05-09 05:49:11.273,2500035,020EWR07,1129
VC65RT0504,VC65RT0504_20_2026-05-09 05:29:41.475438,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:29:35.210,2026-05-09 05:48:45.063,2500035,020EWR12,1143
VC65RT0511,VC65RT0511_20_2026-05-09 05:29:38.778914,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:29:31.680,2026-05-09 05:49:37.143,2500035,020EWR42,1198
VC65RT3667,VC65RT3667_20_2026-05-09 05:28:19.464024,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:28:11.354,2026-05-09 05:48:09.582,2500035,020EWR45,1190
VC65RT0919,VC65RT0919_20_2026-05-09 05:28:07.610197,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:28:00.460,2026-05-09 06:02:06.204,2500035,020EWR46,2038
VC65RT0495,VC65RT0495_20_2026-05-09 05:26:29.837986,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:26:19.741,2026-05-09 05:45:12.058,2500035,020EWR04,1122
VC65RT0896,VC65RT0896_20_2026-05-09 05:26:12.355680,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:26:06.227,2026-05-09 05:44:34.035,2500035,020EWR33,1101
VC65RT3806,VC65RT3806_20_2026-05-09 05:25:43.624869,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:25:33.478,2026-05-09 05:45:43.651,2500035,020EWR29,1200
VC65RT0632,VC65RT0632_20_2026-05-09 05:25:08.057779,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:24:59.869,2026-05-09 05:45:16.775,2500035,020EWR39,1208
VC65RT3682,VC65RT3682_20_2026-05-09 05:24:47.441653,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:24:41.236,2026-05-09 05:44:01.753,2500035,020EWR14,1154
VC65RT3656,VC65RT3656_20_2026-05-09 05:24:33.813798,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:24:26.692,2026-05-09 05:43:16.285,2500035,020EWR03,1122
VC65RT0479,VC65RT0479_20_2026-05-09 05:24:33.463167,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:24:29.353,2026-05-09 05:43:30.059,2500035,020EWR09,1136
VC65RT0497,VC65RT0497_20_2026-05-09 05:21:02.140365,1,HOPPER,1395H3289356,20,Start,Log,NoData,,ABORTED,,62.Waiting to boot into the OS (PCH0) (process-plan-aborted) ,2026-05-09 05:20:45.953,2026-05-09 05:55:27.474,2500035,020EWR43,
VC65RT3670,VC65RT3670_20_2026-05-09 05:20:52.511688,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:20:43.384,2026-05-09 05:39:38.479,2500035,020EWR17,1126
VC65RT0522,VC65RT0522_20_2026-05-09 05:19:31.345508,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:19:18.232,2026-05-09 05:38:13.445,2500035,020EWR21,1122
VC65RT3672,VC65RT3672_20_2026-05-09 05:18:11.891147,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:18:03.773,2026-05-09 05:38:35.542,2500035,020EWR40,1223
VC65RT3660,VC65RT3660_20_2026-05-09 05:17:44.667612,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:17:37.493,2026-05-09 05:36:10.000,2500035,020EWR15,1105
VC65RT0509,VC65RT0509_20_2026-05-09 05:17:04.805201,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:16:58.635,2026-05-09 05:35:43.119,2500035,020EWR10,1118
VC65RT3715,VC65RT3715_20_2026-05-09 05:16:47.869895,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:16:38.765,2026-05-09 05:37:59.957,2500035,020EWR44,1272
VC65RT0506,VC65RT0506_20_2026-05-09 05:16:18.220943,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:16:11.074,2026-05-09 05:55:09.675,2500035,020EWR34,2331
VC65RT3655,VC65RT3655_20_2026-05-09 05:15:37.628343,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:15:28.475,2026-05-09 05:37:33.156,2500035,020EWR30,1316
VC65RT0508,VC65RT0508_20_2026-05-09 05:14:59.838796,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:14:53.748,2026-05-09 05:33:38.568,2500035,020EWR19,1118
VC65RT3664,VC65RT3664_20_2026-05-09 05:14:19.471673,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:13:15.197,2026-05-09 05:33:56.041,2500035,020EWR37,1176
VC65RT3673,VC65RT3673_20_2026-05-09 05:12:01.924467,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:11:52.746,2026-05-09 05:31:49.604,2500035,020EWR31,1187
VC65RT0901,VC65RT0901_20_2026-05-09 05:11:00.126450,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:10:49.953,2026-05-09 05:30:58.689,2500035,020EWR27,1198
VC65RT3662,VC65RT3662_20_2026-05-09 05:10:39.995128,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:10:34.902,2026-05-09 05:29:29.665,2500035,020EWR16,1129
VC65RT0501,VC65RT0501_20_2026-05-09 05:09:53.431634,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:09:44.298,2026-05-09 05:29:49.063,2500035,020EWR28,1195
VC65RT0502,VC65RT0502_20_2026-05-09 05:09:46.669721,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:09:40.583,2026-05-09 05:28:38.804,2500035,020EWR07,1132
VC65RT3658,VC65RT3658_20_2026-05-09 05:09:05.366282,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-09 05:08:57.240,2026-05-09 05:27:47.943,2500035,020EWR12,1122
